NTD ID,Agency Name,Year,Reporter Type,Mode,Passenger Paid Fares,Organization Paid Fares,Total Fares
50179,"Porter County Aging and Community Services, Inc.",2017,Full,DR,,,11784.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",2017,Full,DR,,,10268420.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",2017,Full,DT,,,324535.0
50183,City of Valparaiso,2017,Full,CB,,,422926.0
50183,City of Valparaiso,2017,Full,MB,,,159059.0
50184,Macatawa Area Express Transportation Authority,2017,Full,DR,,,130698.0
50184,Macatawa Area Express Transportation Authority,2017,Full,MB,,,142696.0
50191,Mid-Ohio Regional Planning Commission,2017,Full,VP,,,363715.0
50193,Enterprise Rideshare - Michigan,2017,Full,VP,,,7117126.0
50197,Trumbull County Transit Board,2017,Full,DR,,,69819.0
50198,Medina County Public Transit,2017,Full,DR,,,31738.0
50198,Medina County Public Transit,2017,Full,DT,,,0.0
50198,Medina County Public Transit,2017,Full,MB,,,29442.0
50199,Delaware County Transit Board,2017,Full,DR,,,354869.0
50199,Delaware County Transit Board,2017,Full,MB,,,32321.0
50204,Jackson County Mass Transit District,2017,Full,MB,,,40936.0
50211,Rides Mass Transit District,2017,Full,MB,,,277161.0
50212,Stateline Mass Transit District,2017,Separate,DR,,,27770.0
50213,M-1 Rail,2017,Full,SR,,,20078.0
50515,University of Minnesota Transit,2017,Full,DR,,,0.0
50515,University of Minnesota Transit,2017,Full,MB,,,0.0
50516,City of Plymouth,2017,Full,DR,,,71544.0
50516,City of Plymouth,2017,Full,MB,,,983129.0
50517,City of Maple Grove,2017,Full,DR,,,46269.0
50517,City of Maple Grove,2017,Full,MB,,,2021975.0
50518,SouthWest Transit,2017,Full,DR,,,180992.0
50518,SouthWest Transit,2017,Full,MB,,,2701106.0
50519,Minnesota Valley Transit Authority,2017,Full,MB,,,5618259.0
50521,Chicago Water Taxi (Wendella),2017,Full,FB,,,1359692.0
50522,Lake Erie Transit,2017,Full,DR,,,115256.0
50522,Lake Erie Transit,2017,Full,MB,,,189949.0
57,Central Oregon Intergovernmental Council,2017,Full,CB,,,262885.0
57,Central Oregon Intergovernmental Council,2017,Full,DR,,,135577.0
57,Central Oregon Intergovernmental Council,2017,Full,MB,,,340777.0
58,City of Portland,2017,Full,SR,,,801809.0
58,City of Portland,2017,Full,TR,,,774134.0
6,Yakima Transit,2017,Full,CB,,,235439.0
6,Yakima Transit,2017,Full,DR,,,122189.0
6,Yakima Transit,2017,Full,MB,,,828281.0
6,Yakima Transit,2017,Full,VP,,,131634.0
60006,Mass Transit Department - City of El Paso,2017,Full,DR,,,627395.0
60006,Mass Transit Department - City of El Paso,2017,Full,MB,,,7689310.0
60007,Fort Worth Transportation Authority,2017,Full,CR,,,2365906.0
60007,Fort Worth Transportation Authority,2017,Full,DR,,,1215342.0
60007,Fort Worth Transportation Authority,2017,Full,MB,,,3473603.0
60007,Fort Worth Transportation Authority,2017,Full,VP,,,738393.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2017,Full,CB,,,27589177.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2017,Full,DR,,,1953704.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2017,Full,DT,,,380874.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2017,Full,LR,,,5968525.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2017,Full,MB,,,25163158.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2017,Full,VP,,,6533083.0
60009,"Laredo Transit Management, Inc.",2017,Full,DR,,,40121.0
60009,"Laredo Transit Management, Inc.",2017,Full,MB,,,3117455.0
60010,"City Transit Management Company, Inc.",2017,Full,DR,,,263951.0
60010,"City Transit Management Company, Inc.",2017,Full,MB,,,4292168.0
60011,VIA Metropolitan Transit,2017,Full,DR,,,2004647.0
60011,VIA Metropolitan Transit,2017,Full,MB,,,19203154.0
60011,VIA Metropolitan Transit,2017,Full,VP,,,2376180.0
60012,"Waco Transit System, Inc.",2017,Full,DR,,,152872.0
60012,"Waco Transit System, Inc.",2017,Full,MB,,,1199011.0
60014,City of Brownsville - Brownsville Metro,2017,Full,CB,,,306561.0
60014,City of Brownsville - Brownsville Metro,2017,Full,DR,,,37122.0
60014,City of Brownsville - Brownsville Metro,2017,Full,MB,,,961214.0
60016,Beaumont Municipal Transit System,2017,Full,DR,,,47150.0
60016,Beaumont Municipal Transit System,2017,Full,MB,,,398376.0
60017,Central Oklahoma Transportation and Parking Authority,2017,Full,DR,,,201306.0
60017,Central Oklahoma Transportation and Parking Authority,2017,Full,DT,,,54658.0
60017,Central Oklahoma Transportation and Parking Authority,2017,Full,FB,,,33975.0
60017,Central Oklahoma Transportation and Parking Authority,2017,Full,MB,,,2470244.0
60017,Central Oklahoma Transportation and Parking Authority,2017,Full,VP,,,4892.0
60018,Metropolitan Tulsa Transit Authority,2017,Full,DR,,,369459.0
60018,Metropolitan Tulsa Transit Authority,2017,Full,MB,,,2536855.0
60019,City of Albuquerque Transit Department,2017,Full,DR,,,396582.0
60019,City of Albuquerque Transit Department,2017,Full,MB,,,3228508.0
60022,Capital Area Transit System,2017,Full,DR,,,101583.0
60022,Capital Area Transit System,2017,Full,MB,,,1842507.0
60024,Shreveport Area Transit System,2017,Full,DR,,,154858.0
60024,Shreveport Area Transit System,2017,Full,MB,,,1906520.0
60032,New Orleans Regional Transit Authority,2017,Full,DR,,,394622.0
60032,New Orleans Regional Transit Authority,2017,Full,FB,,,1717822.0
60032,New Orleans Regional Transit Authority,2017,Full,MB,,,10997743.0
60032,New Orleans Regional Transit Authority,2017,Full,SR,,,6759176.0
60033,Central Arkansas Transit Authority,2017,Full,DR,,,226590.0
60033,Central Arkansas Transit Authority,2017,Full,MB,,,1768206.0
60033,Central Arkansas Transit Authority,2017,Full,SR,,,30777.0
60038,Lafayette Transit System,2017,Full,DR,,,42894.0
60038,Lafayette Transit System,2017,Full,MB,,,425581.0
60041,Handitran Special Transit Division - City of Arlington,2017,Full,DR,,,66795.0
60041,Handitran Special Transit Division - City of Arlington,2017,Full,DT,,,118747.0
60041,Handitran Special Transit Division - City of Arlington,2017,Full,MB,,,32485.0
60048,Capital Metropolitan Transportation Authority,2017,Full,CB,,,948523.0
60048,Capital Metropolitan Transportation Authority,2017,Full,DR,,,851016.0
60048,Capital Metropolitan Transportation Authority,2017,Full,MB,,,18261674.0
60048,Capital Metropolitan Transportation Authority,2017,Full,VP,,,1001165.0
60048,Capital Metropolitan Transportation Authority,2017,Full,YR,,,1974227.0
60051,Corpus Christi Regional Transportation Authority,2017,Full,DR,,,155372.0
60051,Corpus Christi Regional Transportation Authority,2017,Full,MB,,,1493105.0
60051,Corpus Christi Regional Transportation Authority,2017,Full,VP,,,47980.0
60056,Dallas Area Rapid Transit,2017,Full,CB,,,61734.0
60056,Dallas Area Rapid Transit,2017,Full,CR,,,8866859.0
60056,Dallas Area Rapid Transit,2017,Full,DR,,,875721.0
60056,Dallas Area Rapid Transit,2017,Full,DT,,,1366613.0
60056,Dallas Area Rapid Transit,2017,Full,LR,,,27712502.0
60056,Dallas Area Rapid Transit,2017,Full,MB,,,27672570.0
60056,Dallas Area Rapid Transit,2017,Full,SR,,,0.0
60056,Dallas Area Rapid Transit,2017,Full,VP,,,1299573.0
60059,Brazos Transit District,2017,Full,DR,,,154127.0
60059,Brazos Transit District,2017,Full,MB,,,204307.0
60070,City of Mesquite,2017,Separate,CB,,,30867.0
60070,City of Mesquite,2017,Separate,DR,,,24638.0
60072,Ozark Regional Transit,2017,Full,DR,,,64670.0
60072,Ozark Regional Transit,2017,Full,MB,,,47823.0
60077,Santa Fe Trails - City of Santa Fe,2017,Full,DR,,,76061.0
60077,Santa Fe Trails - City of Santa Fe,2017,Full,MB,,,300834.0
60082,The Gulf Coast Center,2017,Full,DR,,,17054.0
60082,The Gulf Coast Center,2017,Full,DT,,,19309.0
60082,The Gulf Coast Center,2017,Full,MB,,,155906.0
60084,"Ft.Worth - vRide, Inc.",2017,Full,VP,,,1378545.0
60088,Jefferson Parish Department of Transit Administration,2017,Full,DR,,,184185.0
60088,Jefferson Parish Department of Transit Administration,2017,Full,MB,,,2942072.0
60090,Lower Rio Grande Valley Development Council,2017,Full,CB,,,7112.0
60090,Lower Rio Grande Valley Development Council,2017,Full,DR,,,4132.0
60090,Lower Rio Grande Valley Development Council,2017,Full,MB,,,26694.0
60091,Hill Country Transit District,2017,Full,DR,,,179701.0
60091,Hill Country Transit District,2017,Full,MB,,,339107.0
60101,Denton County Transportation Authority,2017,Full,DR,,,304125.0
60101,Denton County Transportation Authority,2017,Full,DT,,,4229.0
60101,Denton County Transportation Authority,2017,Full,MB,,,3956825.0
60101,Denton County Transportation Authority,2017,Full,VP,,,318490.0
60101,Denton County Transportation Authority,2017,Full,YR,,,712360.0
60102,Concho Valley Transit District,2017,Full,DR,,,70169.0
60102,Concho Valley Transit District,2017,Full,MB,,,86457.0
60103,Fort Bend County Public Transportation,2017,Full,CB,,,602755.0
60103,Fort Bend County Public Transportation,2017,Full,DR,,,94512.0
60103,Fort Bend County Public Transportation,2017,Full,MB,,,6088.0
60107,"Texoma Area Paratransit System, Inc",2017,Full,DR,,,46921.0
60111,Rio Metro Regional Transit District,2017,Full,CB,,,23921.0
60111,Rio Metro Regional Transit District,2017,Full,CR,,,2153005.0
60111,Rio Metro Regional Transit District,2017,Full,DR,,,61416.0
60111,Rio Metro Regional Transit District,2017,Full,DT,,,9677.0
60111,Rio Metro Regional Transit District,2017,Full,MB,,,1835.0
60114,STAR Transit,2017,Full,CB,,,10801.0
60114,STAR Transit,2017,Full,DR,,,132213.0
60114,STAR Transit,2017,Full,MB,,,1428.0
60127,Plaquemines Parish Government,2017,Full,DR,,,0.0
60127,Plaquemines Parish Government,2017,Full,FB,,,399651.0
60130,Alamo Area Council of Governments,2017,Full,DR,,,206689.0
60133,McKinney Avenue Transit Authority,2017,Full,SR,,,39853.0
60134,The Woodlands Township,2017,Full,CB,,,3586546.0
60134,The Woodlands Township,2017,Full,MB,,,0.0
60269,Texas State University,2017,Full,MB,,,7020621.0
60270,City of McKinney,2017,Separate,DR,,,34.0
60270,City of McKinney,2017,Separate,DT,,,3223.0
7,Lane Transit District,2017,Full,DR,,,271429.0
7,Lane Transit District,2017,Full,DT,,,0.0
7,Lane Transit District,2017,Full,MB,,,5548479.0
7,Lane Transit District,2017,Full,RB,,,1945538.0
7,Lane Transit District,2017,Full,VP,,,289022.0
70001,StarTran,2017,Full,DR,,,48711.0
70001,StarTran,2017,Full,DT,,,82653.0
70001,StarTran,2017,Full,MB,,,2506626.0
70002,Transit Authority of Omaha,2017,Full,DR,,,274034.0
70002,Transit Authority of Omaha,2017,Full,MB,,,4146313.0
70003,City Utilities of Springfield ,2017,Full,DR,,,31157.0
70003,City Utilities of Springfield ,2017,Full,MB,,,909198.0
70005,Kansas City Area Transportation Authority,2017,Full,DR,,,791242.0
70005,Kansas City Area Transportation Authority,2017,Full,DT,,,125051.0
70005,Kansas City Area Transportation Authority,2017,Full,MB,,,7955503.0
70005,Kansas City Area Transportation Authority,2017,Full,RB,,,507798.0
70005,Kansas City Area Transportation Authority,2017,Full,VP,,,22423.0
70006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",2017,Full,DR,,,2620035.0
70006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",2017,Full,LR,,,15373086.0
70006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",2017,Full,MB,,,26689957.0
70008,Cedar Rapids Transit,2017,Full,DR,,,365396.0
70008,Cedar Rapids Transit,2017,Full,MB,,,820737.0
70010,Des Moines Area Regional Transit Authority,2017,Full,DR,,,1577232.0
70010,Des Moines Area Regional Transit Authority,2017,Full,DT,,,5512.0
70010,Des Moines Area Regional Transit Authority,2017,Full,MB,,,4661919.0
70010,Des Moines Area Regional Transit Authority,2017,Full,VP,,,688136.0
70012,Sioux City Transit System,2017,Full,DR,,,64084.0
70012,Sioux City Transit System,2017,Full,MB,,,724877.0
70014,Topeka Metropolitan Transit Authority,2017,Full,DR,,,89996.0
70014,Topeka Metropolitan Transit Authority,2017,Full,DT,,,86904.0
70014,Topeka Metropolitan Transit Authority,2017,Full,MB,,,960567.0
70015,Wichita Transit,2017,Full,DR,,,242765.0
70015,Wichita Transit,2017,Full,MB,,,1457565.0
70015,Wichita Transit,2017,Full,VP,,,6122.0
70016,City of Columbia,2017,Full,DR,,,159471.0
70016,City of Columbia,2017,Full,MB,,,1508501.0
70018,Iowa City Transit,2017,Full,DR,,,165472.0
70018,Iowa City Transit,2017,Full,MB,,,1260923.0
70019,University of Iowa,2017,Full,DR,,,3689.0
70019,University of Iowa,2017,Full,MB,,,1600098.0
70030,Coralville Transit System,2017,Full,DR,,,22232.0
70030,Coralville Transit System,2017,Full,MB,,,400696.0
70035,"Johnson County Kansas, aka: Johnson County Transit",2017,Full,CB,,,151502.0
70035,"Johnson County Kansas, aka: Johnson County Transit",2017,Full,DR,,,247447.0
70035,"Johnson County Kansas, aka: Johnson County Transit",2017,Full,DT,,,87409.0
70035,"Johnson County Kansas, aka: Johnson County Transit",2017,Full,MB,,,483471.0
70041,Ames Transit Agency dba CyRide,2017,Full,DR,,,14069.0
70041,Ames Transit Agency dba CyRide,2017,Full,MB,,,4985477.0
70044,University of Kansas Parking & Transit,2017,Full,MB,,,3358051.0
70045,Johnson County SEATS,2017,Full,DR,,,213733.0
70045,Johnson County SEATS,2017,Full,MB,,,139.0
70048,City of Lawrence,2017,Full,DR,,,158236.0
70048,City of Lawrence,2017,Full,MB,,,269429.0
70049,River Bend Transit,2017,Full,DR,,,798022.0
70049,River Bend Transit,2017,Full,MB,,,1776.0
70271,"Kansas City, City of Missouri",2017,Full,SR,,,0.0
70272,Flint Hills Regional Council,2017,Separate,DR,,,13985.0
70272,Flint Hills Regional Council,2017,Separate,MB,,,57140.0
8,Tri-County Metropolitan Transportation District of Oregon,2017,Full,DR,,,7769411.0
8,Tri-County Metropolitan Transportation District of Oregon,2017,Full,DT,,,1118651.0
8,Tri-County Metropolitan Transportation District of Oregon,2017,Full,LR,,,49384596.0
8,Tri-County Metropolitan Transportation District of Oregon,2017,Full,MB,,,65512900.0
8,Tri-County Metropolitan Transportation District of Oregon,2017,Full,SR,,,801809.0
8,Tri-County Metropolitan Transportation District of Oregon,2017,Full,YR,,,473627.0
80001,Utah Transit Authority,2017,Full,CB,,,501682.0
80001,Utah Transit Authority,2017,Full,CR,,,7212605.0
80001,Utah Transit Authority,2017,Full,DR,,,591545.0
80001,Utah Transit Authority,2017,Full,LR,,,17968710.0
80001,Utah Transit Authority,2017,Full,MB,,,21155730.0
80001,Utah Transit Authority,2017,Full,VP,,,4728930.0
80002,Su Tran LLC dba: Sioux Area Metro,2017,Full,DR,,,256099.0
80002,Su Tran LLC dba: Sioux Area Metro,2017,Full,MB,,,435163.0
80003,"City of Fargo, DBA:  Metropolitan Area Transit",2017,Full,DR,,,156540.0
80003,"City of Fargo, DBA:  Metropolitan Area Transit",2017,Full,MB,,,551776.0
80004,Billings Metropolitan Transit,2017,Full,DR,,,205459.0
80004,Billings Metropolitan Transit,2017,Full,MB,,,360464.0
80005,Mountain Metropolitan Transit,2017,Full,DR,,,463707.0
80005,Mountain Metropolitan Transit,2017,Full,DT,,,36586.0
80005,Mountain Metropolitan Transit,2017,Full,MB,,,2648549.0
80005,Mountain Metropolitan Transit,2017,Full,VP,,,232118.0
80006,Denver Regional Transportation District,2017,Full,CR,,,20273722.0
80006,Denver Regional Transportation District,2017,Full,DR,,,5065681.0
80006,Denver Regional Transportation District,2017,Full,LR,,,38157473.0
80006,Denver Regional Transportation District,2017,Full,MB,,,77198699.0
80007,Pueblo Transit System,2017,Full,DR,,,206760.0
80007,Pueblo Transit System,2017,Full,MB,,,666808.0
80008,Cities Area Transit,2017,Full,DR,,,170656.0
80008,Cities Area Transit,2017,Full,MB,,,197308.0
80009,Missoula Urban Transportation District,2017,Full,DR,,,0.0
80009,Missoula Urban Transportation District,2017,Full,MB,,,0.0
80011,Transfort ,2017,Full,DR,,,19982.0
80011,Transfort ,2017,Full,DT,,,71558.0
80011,Transfort ,2017,Full,MB,,,1893464.0
80011,Transfort ,2017,Full,RB,,,518375.0
80012,Great Falls Transit District,2017,Full,DR,,,63195.0
80012,Great Falls Transit District,2017,Full,MB,,,222101.0
80025,City of Loveland Transit,2017,Full,DR,,,14249.0
80025,City of Loveland Transit,2017,Full,MB,,,79429.0
80028,Cache Valley Transit District,2017,Full,DR,,,0.0
80028,Cache Valley Transit District,2017,Full,MB,,,0.0
80106,North Front Range Metropolitan Planning Organization,2017,Full,VP,,,590151.0
80107,The University of Montana - ASUM Transportation,2017,Full,MB,,,951261.0
80109,"vRide, Inc. - Denver",2017,Full,VP,,,852356.0
90001,Regional Transportation Commission of Washoe County,2017,Full,CB,,,85527.0
90001,Regional Transportation Commission of Washoe County,2017,Full,DR,,,340862.0
90001,Regional Transportation Commission of Washoe County,2017,Full,DT,,,72396.0
90001,Regional Transportation Commission of Washoe County,2017,Full,MB,,,5631340.0
90001,Regional Transportation Commission of Washoe County,2017,Full,VP,,,1035012.0
90002,City and County of Honolulu Department of Transportation Services,2017,Full,DR,,,1803200.0
90002,City and County of Honolulu Department of Transportation Services,2017,Full,DT,,,260190.0
90002,City and County of Honolulu Department of Transportation Services,2017,Full,MB,,,51441589.0
90002,City and County of Honolulu Department of Transportation Services,2017,Full,VP,,,535.0
90003,San Francisco Bay Area Rapid Transit District,2017,Full,DR,,,861459.0
90003,San Francisco Bay Area Rapid Transit District,2017,Full,HR,,,479276684.0
90003,San Francisco Bay Area Rapid Transit District,2017,Full,MB,,,0.0
90003,San Francisco Bay Area Rapid Transit District,2017,Full,MG,,,5536442.0
90004,Golden Empire Transit District,2017,Full,DR,,,164644.0
90004,Golden Empire Transit District,2017,Full,MB,,,4329747.0
90006,Santa Cruz Metropolitan Transit District,2017,Full,CB,,,1644388.0
90006,Santa Cruz Metropolitan Transit District,2017,Full,DR,,,290282.0
90006,Santa Cruz Metropolitan Transit District,2017,Full,DT,,,8224.0
90006,Santa Cruz Metropolitan Transit District,2017,Full,MB,,,7274012.0
90007,Modesto Area Express,2017,Full,DR,,,294639.0
90007,Modesto Area Express,2017,Full,DT,,,22177.0
90007,Modesto Area Express,2017,Full,MB,,,2460410.0
90008,Santa Monica's Big Blue Bus,2017,Full,DR,,,9336.0
90008,Santa Monica's Big Blue Bus,2017,Full,MB,,,11809016.0
90009,San Mateo County Transit District,2017,Full,DR,,,675036.0
90009,San Mateo County Transit District,2017,Full,DT,,,240767.0
90009,San Mateo County Transit District,2017,Full,MB,,,16124530.0
90010,Torrance Transit System,2017,Full,DT,,,103720.0
90010,Torrance Transit System,2017,Full,MB,,,2539780.0
90012,San Joaquin Regional Transit District,2017,Full,CB,,,770980.0
90012,San Joaquin Regional Transit District,2017,Full,DT,,,185824.0
90012,San Joaquin Regional Transit District,2017,Full,MB,,,2731158.0
90013,Santa Clara Valley Transportation Authority,2017,Full,DR,,,1497803.0
90013,Santa Clara Valley Transportation Authority,2017,Full,DT,,,308357.0
90013,Santa Clara Valley Transportation Authority,2017,Full,LR,,,8062916.0
90013,Santa Clara Valley Transportation Authority,2017,Full,MB,,,25655427.0
90014,Alameda-Contra Costa Transit District,2017,Full,CB,,,6301032.0
90014,Alameda-Contra Costa Transit District,2017,Full,DR,,,2778899.0
90014,Alameda-Contra Costa Transit District,2017,Full,MB,,,68267732.0
90015,San Francisco Municipal Railway,2017,Full,CC,,,27016038.0
90015,San Francisco Municipal Railway,2017,Full,DR,,,1091770.0
90015,San Francisco Municipal Railway,2017,Full,LR,,,39220045.0
90015,San Francisco Municipal Railway,2017,Full,MB,,,82908312.0
90015,San Francisco Municipal Railway,2017,Full,SR,,,5746779.0
90015,San Francisco Municipal Railway,2017,Full,TB,,,40995246.0
90016,"Golden Gate Bridge, Highway and Transportation District",2017,Full,DR,,,157514.0
90016,"Golden Gate Bridge, Highway and Transportation District",2017,Full,FB,,,20320630.0
90016,"Golden Gate Bridge, Highway and Transportation District",2017,Full,MB,,,15028292.0
90017,City of Santa Rosa,2017,Full,DR,,,136952.0
90017,City of Santa Rosa,2017,Full,MB,,,1610014.0
90019,Sacramento Regional Transit District,2017,Full,DR,,,1275370.0
90019,Sacramento Regional Transit District,2017,Full,DT,,,66692.0
90019,Sacramento Regional Transit District,2017,Full,LR,,,14802798.0
90019,Sacramento Regional Transit District,2017,Full,MB,,,15672242.0
90020,Santa Barbara Metropolitan Transit District,2017,Full,MB,,,7205297.0
90022,Norwalk Transit System,2017,Full,DR,,,24903.0
90022,Norwalk Transit System,2017,Full,MB,,,1358912.0
90023,Long Beach Transit,2017,Full,DR,,,71086.0
90023,Long Beach Transit,2017,Full,MB,,,15302352.0
90024,City of La Mirada Transit,2017,Full,DR,,,34973.0
90026,San Diego Metropolitan Transit System,2017,Full,CB,,,1196656.0
90026,San Diego Metropolitan Transit System,2017,Full,DR,,,2878169.0
90026,San Diego Metropolitan Transit System,2017,Full,LR,,,38968409.0
90026,San Diego Metropolitan Transit System,2017,Full,MB,,,50236221.0
90027,Fresno Area Express,2017,Full,DR,,,259414.0
90027,Fresno Area Express,2017,Full,MB,,,7640262.0
90029,Omnitrans,2017,Full,DR,,,1633344.0
90029,Omnitrans,2017,Full,MB,,,11361164.0
90030,North County Transit District,2017,Full,CR,,,5882922.0
90030,North County Transit District,2017,Full,DR,,,820106.0
90030,North County Transit District,2017,Full,MB,,,6420477.0
90030,North County Transit District,2017,Full,YR,,,2692730.0
90031,Riverside Transit Agency,2017,Full,CB,,,994224.0
90031,Riverside Transit Agency,2017,Full,DR,,,1528923.0
90031,Riverside Transit Agency,2017,Full,DT,,,44724.0
90031,Riverside Transit Agency,2017,Full,MB,,,7788977.0
90032,City of Phoenix Public Transit Department dba Valley Metro,2017,Full,DR,,,836253.0
90032,City of Phoenix Public Transit Department dba Valley Metro,2017,Full,MB,,,27060115.0
90033,City of Tucson,2017,Full,DR,,,979663.0
90033,City of Tucson,2017,Full,MB,,,10655133.0
90033,City of Tucson,2017,Full,SR,,,600361.0
90034,City of Glendale Transit,2017,Full,DR,,,89641.0
90034,City of Glendale Transit,2017,Full,MB,,,20219.0
90035,Gold Coast Transit,2017,Full,DR,,,268530.0
90035,Gold Coast Transit,2017,Full,MB,,,2936328.0
90036,Orange County Transportation Authority,2017,Full,CB,,,415493.0
90036,Orange County Transportation Authority,2017,Full,DR,,,6520789.0
90036,Orange County Transportation Authority,2017,Full,DT,,,466153.0
90036,Orange County Transportation Authority,2017,Full,MB,,,39101133.0
90036,Orange County Transportation Authority,2017,Full,VP,,,5120531.0
90039,Culver City Municipal Bus Lines,2017,Full,DR,,,4017.0
90039,Culver City Municipal Bus Lines,2017,Full,MB,,,3188559.0
90041,Montebello Bus Lines,2017,Full,DT,,,22023.0
90041,Montebello Bus Lines,2017,Full,MB,,,4722947.0
90042,City of Gardena Transportation Department,2017,Full,DR,,,12204.0
90042,City of Gardena Transportation Department,2017,Full,MB,,,2365626.0
90043,City of Commerce Municipal Buslines,2017,Full,DR,,,0.0
90043,City of Commerce Municipal Buslines,2017,Full,MB,,,0.0
90045,Regional Transportation Commission of Southern Nevada,2017,Full,CB,,,1214088.0
90045,Regional Transportation Commission of Southern Nevada,2017,Full,DR,,,2815691.0
90045,Regional Transportation Commission of Southern Nevada,2017,Full,MB,,,65858980.0
90061,Yuba-Sutter Transit Authority,2017,Full,CB,,,584922.0
90061,Yuba-Sutter Transit Authority,2017,Full,DR,,,136873.0
90061,Yuba-Sutter Transit Authority,2017,Full,MB,,,556853.0
90062,Monterey-Salinas Transit,2017,Full,CB,,,1264987.0
90062,Monterey-Salinas Transit,2017,Full,DR,,,480304.0
90062,Monterey-Salinas Transit,2017,Full,MB,,,8625210.0
90078,Central Contra Costa Transit Authority,2017,Full,DR,,,515182.0
90078,Central Contra Costa Transit Authority,2017,Full,MB,,,3912024.0
90079,SunLine Transit Agency,2017,Full,DR,,,338247.0
90079,SunLine Transit Agency,2017,Full,MB,,,2716775.0
90086,City of Riverside Special Transportation,2017,Full,DR,,,341595.0
90087,Santa Maria Area Transit,2017,Full,DR,,,12113.0
90087,Santa Maria Area Transit,2017,Full,MB,,,715976.0
90088,Napa Valley Transportation Authority,2017,Full,CB,,,240061.0
90088,Napa Valley Transportation Authority,2017,Full,DR,,,243981.0
90088,Napa Valley Transportation Authority,2017,Full,MB,,,654652.0
90089,Sonoma County Transit,2017,Full,DR,,,218786.0
90089,Sonoma County Transit,2017,Full,MB,,,1583350.0
90090,Yolo County Transportation District,2017,Full,DR,,,132205.0
90090,Yolo County Transportation District,2017,Full,MB,,,2251841.0
90091,City of Visalia - Visalia City Coach,2017,Full,CB,,,136952.0
90091,City of Visalia - Visalia City Coach,2017,Full,DR,,,141475.0
90091,City of Visalia - Visalia City Coach,2017,Full,MB,,,1273272.0
90092,City of Fairfield - Fairfield and Suisun Transit,2017,Full,CB,,,1590669.0
90092,City of Fairfield - Fairfield and Suisun Transit,2017,Full,DR,,,125665.0
90092,City of Fairfield - Fairfield and Suisun Transit,2017,Full,MB,,,601781.0
90093,Redding Area Bus Authority,2017,Full,DR,,,177245.0
90093,Redding Area Bus Authority,2017,Full,MB,,,696197.0
90095,San Diego Association of Governments,2017,Full,VP,,,5904826.0
90119,Laguna Beach Municipal Transit,2017,Full,MB,,,39678.0
90121,Antelope Valley Transit Authority,2017,Full,CB,,,2397786.0
90121,Antelope Valley Transit Authority,2017,Full,DR,,,92653.0
90121,Antelope Valley Transit Authority,2017,Full,MB,,,2550959.0
90131,City of Scottsdale - Scottsdale Trolley,2017,Full,MB,,,0.0
90134,Peninsula Corridor Joint Powers Board dba: Caltrain,2017,Full,CR,,,92428889.0
90134,Peninsula Corridor Joint Powers Board dba: Caltrain,2017,Full,MB,,,0.0
90136,Regional Public Transportation Authority,2017,Full,DT,,,1837366.0
90136,Regional Public Transportation Authority,2017,Full,MB,,,11015834.0
90136,Regional Public Transportation Authority,2017,Full,VP,,,0.0
90140,Peoria Transit,2017,Full,DR,,,27255.0
90142,Unitrans - City of Davis/ASUCD,2017,Full,MB,,,3118039.0
90144,Livermore / Amador Valley Transit Authority,2017,Full,DR,,,224023.0
90144,Livermore / Amador Valley Transit Authority,2017,Full,MB,,,1876618.0
90146,Foothill Transit,2017,Full,MB,,,16082346.0
90147,City of Los Angeles Department of Transportation,2017,Full,CB,,,4050670.0
90147,City of Los Angeles Department of Transportation,2017,Full,DR,,,187312.0
90147,City of Los Angeles Department of Transportation,2017,Full,DT,,,181178.0
90147,City of Los Angeles Department of Transportation,2017,Full,MB,,,6732957.0
90148,Victor Valley Transit Authority,2017,Full,CB,,,473339.0
90148,Victor Valley Transit Authority,2017,Full,DR,,,558805.0
90148,Victor Valley Transit Authority,2017,Full,MB,,,1829139.0
90148,Victor Valley Transit Authority,2017,Full,VP,,,2411762.0
90151,Southern California Regional Rail Authority dba: Metrolink,2017,Full,CR,,,83397682.0
90154,Los Angeles County Metropolitan Transportation Authority dba: Metro,2017,Full,HR,,,35622352.0
90154,Los Angeles County Metropolitan Transportation Authority dba: Metro,2017,Full,LR,,,52570228.0
90154,Los Angeles County Metropolitan Transportation Authority dba: Metro,2017,Full,MB,,,225283171.0
90154,Los Angeles County Metropolitan Transportation Authority dba: Metro,2017,Full,RB,,,5869463.0
90154,Los Angeles County Metropolitan Transportation Authority dba: Metro,2017,Full,VP,,,14776930.0
90156,City of San Luis Obispo,2017,Full,MB,,,702644.0
90157,Access Services  ,2017,Full,DR,,,5471023.0
